RecipeId,ReadyInMinutes,Servings,Vegetarian,Vegan,GlutenFree,DairyFree,Healthy,Cheap,Popular,CookingMinutes,PreparationMinutes,IngredientCount,HealthScore,PricePerServing,Calories,FatContent,SaturatedFatContent,CarbohydrateContent,SugarContent,FiberContent,ProteinContent,SodiumContent,CholesterolContent,Cuisine_European,Cuisine_Mediterranean,Cuisine_Asian,Cuisine_Mexican,Cuisine_Italian,Cuisine_American,Cuisine_Indian,Cuisine_Middle Eastern,Cuisine_French,Cuisine_Greek,DishType_lunch,DishType_main course,DishType_main dish,DishType_dinner,DishType_side dish,DishType_antipasti,DishType_starter,DishType_snack,DishType_appetizer,DishType_antipasto,TotalTime,PrepCookRatio,CaloriesPerServing,ProteinRatio,FatRatio,CarbRatio,IngredientPerMinute,InstructionLength,IngredientLength,UniqueIngredientCount,Has_olive oil,Has_onion,Has_garlic,Has_salt,Has_bell pepper,Has_salt and pepper,Has_pepper,Has_water,Has_parsley,Has_lemon juice,Has_garlic cloves,Has_carrots,Has_butter,Has_cilantro,Has_tomatoes,Has_oregano,Has_thyme,Has_soy sauce,Has_extra virgin olive oil,Has_canned tomatoes
715415,55.0,8.0,0,0,1,1,1,0,1,45.0,10.0,13.0,100.0,300.45,477.24,20.34,3.1,51.78,10.55,23.79,26.93,1335.78,29.75,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,55.0,0.21739130434782608,59.655,5.631063900970224,4.253094680495149,10.827199732351957,0.23214285714285715,0,169,13,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1
716406,20.0,2.0,1,1,1,1,1,0,0,25.0,10.0,6.0,100.0,178.37,217.43,7.76,1.13,28.83,11.54,11.17,10.84,11.26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,108.715,4.962688275420043,3.552625555097743,13.198736437302566,0.16666666666666666,0,48,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644387,45.0,2.0,1,1,1,1,1,0,0,25.0,10.0,4.0,83.0,69.09,169.87,14.98,2.05,7.46,4.12,2.7,2.11,40.51,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,84.935,1.2348569087610461,8.76689881196231,4.365892198747585,0.1111111111111111,0,44,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715446,490.0,6.0,0,0,1,1,1,0,0,480.0,10.0,10.0,100.0,270.41,433.82,11.63,4.47,40.53,3.49,11.92,44.24,1253.65,99.88,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,490.0,0.02079002079002079,72.30333333333333,10.174325008049308,2.6746699783818593,9.321098385538845,0.020366598778004074,0,113,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
782601,45.0,6.0,1,1,1,1,1,0,0,25.0,10.0,20.0,96.0,168.43,392.8,6.45,0.96,69.36,10.19,16.25,18.13,1111.47,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,65.46666666666667,4.6038598273235145,1.637887252412392,17.61300152361605,0.5555555555555556,0,203,20,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
716426,30.0,8.0,1,1,1,1,0,0,1,15.0,15.0,13.0,51.0,119.36,248.3,12.96,4.18,28.91,3.23,5.81,7.06,444.09,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,30.0,0.9375,31.0375,2.831929402326514,5.1985559566787005,11.596470116325712,0.41935483870967744,0,143,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
716004,45.0,6.0,1,0,1,1,1,0,0,25.0,10.0,13.0,100.0,186.91,538.7,14.62,1.97,84.48,17.87,14.78,20.86,221.29,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,89.78333333333335,3.8651102464332032,2.708912358717806,15.65314063368538,0.3611111111111111,0,156,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
716627,35.0,2.0,1,1,1,1,1,0,1,25.0,10.0,10.0,60.0,106.02,445.69,4.09,0.7,86.11,7.35,19.36,19.14,1058.31,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,222.845,4.28485079137657,0.9156238106964562,19.277351183147147,0.2777777777777778,0,110,10,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
664147,45.0,6.0,1,1,1,1,1,0,0,25.0,10.0,8.0,94.0,49.7,242.41,1.29,0.26,43.37,2.23,10.66,16.13,206.16,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,40.401666666666664,6.626679265436917,0.5299700094490777,17.81767388357093,0.2222222222222222,0,57,8,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
640941,30.0,4.0,1,0,1,1,1,0,0,25.0,10.0,7.0,100.0,169.38,231.8,15.91,2.03,19.79,5.33,8.18,7.94,64.76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,57.95,3.410652920962199,6.834192439862543,8.500859106529209,0.19444444444444445,0,78,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660306,45.0,6.0,0,0,1,1,1,0,0,25.0,10.0,8.0,100.0,298.81,586.78,14.04,3.34,48.51,8.63,14.09,65.78,914.69,142.88,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,97.79666666666667,11.191262036816497,2.388648814182177,8.253087890026881,0.2222222222222222,0,84,8,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
756814,10.0,2.0,0,0,1,1,0,0,0,25.0,10.0,9.0,52.0,259.09,281.18,12.94,0.93,33.78,20.05,7.08,10.33,252.79,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,140.59,3.6607838968034585,4.585725423488553,11.97108228790134,0.25,0,118,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
715769,30.0,2.0,1,1,1,1,1,0,0,25.0,10.0,7.0,74.0,414.24,625.07,30.69,3.32,71.66,6.45,9.56,19.85,971.81,0.0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,312.535,3.1705719807689237,4.90200776271024,11.446004440398037,0.19444444444444445,0,70,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642129,45.0,4.0,0,0,1,1,1,0,0,25.0,10.0,16.0,100.0,377.64,161.61,2.0,0.14,28.28,9.93,5.84,13.32,1245.15,32.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,40.4025,8.191378144025583,1.2299366582620994,17.391304347826086,0.4444444444444444,0,196,15,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
642605,75.0,4.0,1,0,0,1,1,0,0,25.0,10.0,10.0,80.0,394.03,365.28,9.37,1.57,61.53,5.8,12.77,12.3,376.22,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,91.32,3.3580867096210554,2.5581522332641695,16.7986240034946,0.2777777777777778,0,107,10,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
636589,45.0,1.0,0,0,1,0,1,0,0,25.0,10.0,5.0,100.0,340.39,462.09,3.99,2.28,96.03,23.67,16.56,23.89,336.24,7.42,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,462.09,5.158824418579542,0.8616035759787515,20.736789824872055,0.1388888888888889,0,75,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
646738,45.0,6.0,1,1,1,1,1,0,0,25.0,10.0,12.0,100.0,78.07,331.54,9.98,1.45,46.27,3.03,11.86,16.99,432.44,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,55.25666666666667,5.109159800324773,3.0011427196728215,13.914115595116378,0.3333333333333333,0,138,12,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
663559,45.0,4.0,1,1,1,1,1,0,0,25.0,10.0,10.0,100.0,115.56,340.11,8.08,1.13,50.72,7.6,22.52,18.31,377.99,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,85.0275,5.3677699275893405,2.3687373574506756,14.869103808155726,0.2777777777777778,0,75,10,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
662670,45.0,6.0,1,1,1,1,1,0,0,25.0,10.0,10.0,90.0,81.56,137.21,11.2,1.64,8.63,2.75,4.43,3.61,116.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,22.868333333333336,2.611967296143549,8.103610447869183,6.244121264742059,0.2777777777777778,0,132,10,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
640062,25.0,2.0,1,1,1,1,1,0,0,25.0,10.0,6.0,71.0,130.73,237.36,15.58,2.25,26.27,2.32,9.23,4.62,13.83,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,118.68,1.9382446719248196,6.53633159926162,11.021144487330089,0.16666666666666666,0,54,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
715421,30.0,4.0,0,0,1,0,0,0,1,15.0,15.0,16.0,38.0,262.25,594.1,23.79,9.04,68.04,14.56,17.73,34.23,1709.61,62.32,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,30.0,0.9375,148.525,5.751974458074272,3.9976474542093765,11.433372542429844,0.5161290322580645,0,167,15,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
715957,45.0,4.0,0,0,0,1,1,0,0,25.0,10.0,12.0,57.0,115.45,324.82,11.6,1.66,46.47,6.05,5.66,9.57,21.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,81.205,2.937204591492235,3.560247989687557,14.262476213860415,0.3333333333333333,0,140,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
648320,45.0,2.0,0,0,1,1,1,0,0,25.0,10.0,12.0,89.0,696.04,382.32,24.91,3.62,5.13,0.95,1.24,34.26,271.27,93.55,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,191.16,8.937702180945424,6.498486903892308,1.3383074193885005,0.3333333333333333,0,145,12,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
716432,45.0,1.0,1,0,1,0,0,0,1,25.0,10.0,8.0,49.0,295.92,654.73,44.88,19.26,12.9,5.84,3.51,49.45,964.99,1038.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,654.73,7.541213609259908,6.844280420294939,1.9672731154591068,0.2222222222222222,0,80,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
798400,45.0,6.0,1,1,1,1,1,0,0,25.0,10.0,15.0,71.0,94.05,128.72,2.2,0.34,23.17,7.24,8.23,6.73,551.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,21.453333333333333,5.188097440641382,1.6959605303731116,17.861547949429543,0.4166666666666667,0,175,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
652417,30.0,3.0,1,1,0,1,1,0,0,25.0,10.0,16.0,96.0,126.12,465.29,7.26,0.93,82.4,5.03,15.55,20.02,758.7,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,155.09666666666666,4.293465439962255,1.556970983722576,17.671406206438053,0.4444444444444444,0,176,16,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
661925,45.0,4.0,1,0,1,0,1,0,0,25.0,10.0,13.0,66.0,187.33,353.62,16.8,2.35,45.92,14.33,6.46,7.78,208.34,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,35.0,0.38461538461538464,88.405,2.19389769330551,4.7374654559810505,12.949072246348203,0.3611111111111111,0,105,13,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
636787,45.0,4.0,0,0,1,1,1,0,0,25.0,10.0,10.0,89.0,224.09,492.94,10.28,4.79,82.25,10.06,11.79,19.76,645.28,40.36,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,123.235,4.00048588897437,2.0812244402154105,16.651820059116492,0.2777777777777778,0,162,10,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
652423,45.0,6.0,1,1,0,1,0,0,0,25.0,10.0,16.0,56.0,187.17,483.46,25.22,3.33,53.47,3.31,8.86,13.96,638.24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,80.57666666666667,2.8815588490277837,5.205796144160509,11.037030921025472,0.4444444444444444,0,164,16,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
715447,150.0,8.0,0,0,0,1,1,0,0,120.0,30.0,20.0,65.0,345.26,565.84,19.15,7.71,55.76,11.62,11.86,45.43,1904.11,100.4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,150.0,0.24793388429752067,70.73,8.014607296591631,3.378378378378378,9.836991038035423,0.13245033112582782,0,241,20,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1
716311,45.0,2.0,0,0,1,1,0,0,0,25.0,10.0,6.0,45.0,151.08,486.24,4.03,1.03,95.36,4.39,4.94,15.96,404.1,7.74,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,243.12,3.2755931368524753,0.8271077908217717,19.571463755028322,0.16666666666666666,0,72,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157344,10.0,1.0,1,0,1,0,1,0,0,25.0,10.0,10.0,78.0,458.2,719.45,49.33,11.22,51.2,4.84,17.91,26.74,351.63,30.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,719.45,3.711569158165035,6.84710944548546,7.106669442709418,0.2777777777777778,0,119,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
658509,45.0,4.0,1,1,1,1,1,0,0,25.0,10.0,6.0,70.0,30.33,58.24,2.43,0.41,8.0,1.96,3.04,3.28,328.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,14.56,5.536799459824442,4.1019581363943285,13.504388926401079,0.16666666666666666,0,77,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
716195,45.0,12.0,1,1,1,1,0,0,0,25.0,10.0,16.0,40.0,43.68,133.79,6.38,0.85,15.34,2.76,4.23,5.24,203.18,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,11.149166666666666,3.8875287484234735,4.733288819645375,11.380666221529788,0.4444444444444444,0,158,16,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
716361,45.0,1.0,0,0,1,0,1,0,0,25.0,10.0,14.0,66.0,357.8,750.02,19.53,6.45,84.81,4.49,7.18,57.79,355.42,161.3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,750.02,7.694868312428431,2.600463369817049,11.292642006870658,0.3888888888888889,0,183,14,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
765011,45.0,6.0,1,0,1,0,0,0,0,25.0,10.0,14.0,49.0,221.91,314.3,22.01,2.5,21.52,6.08,7.63,12.3,215.64,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,52.38333333333333,3.9010466222645097,6.980653346019664,6.825245797653029,0.3888888888888889,0,166,14,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
660228,45.0,3.0,0,0,1,0,1,0,0,25.0,10.0,9.0,81.0,105.92,70.01,5.01,1.03,4.36,0.7,1.26,2.96,278.49,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,23.33666666666667,4.168426982115195,7.055344317701731,6.139980284466977,0.25,0,104,9,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
716408,30.0,4.0,0,0,1,0,0,0,1,25.0,10.0,12.0,42.0,303.59,344.33,12.4,3.62,28.01,2.85,1.89,27.77,419.71,69.31,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,86.0825,8.041583412967308,3.590768250658791,8.111082153302638,0.3333333333333333,0,110,12,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
661340,45.0,1.0,0,0,1,0,1,0,0,25.0,10.0,12.0,79.0,338.97,321.81,12.73,3.38,29.95,18.33,6.47,22.03,341.17,55.14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,321.81,6.824447817601685,3.94349617422013,9.277903410675009,0.3333333333333333,0,133,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
659135,45.0,2.0,0,0,1,1,1,0,0,25.0,10.0,10.0,100.0,520.46,495.53,18.41,2.78,44.62,10.3,8.99,38.53,121.03,93.5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,247.765,7.759853382474373,3.7077316577044694,8.98636537570741,0.2777777777777778,0,96,10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
639851,45.0,2.0,0,0,1,1,1,0,0,25.0,10.0,12.0,83.0,626.14,733.32,40.41,8.46,37.09,6.85,7.02,55.77,1554.36,143.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,366.66,7.594781566619457,5.503050441224533,5.050931474016777,0.3333333333333333,0,135,11,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
664547,45.0,3.0,1,0,1,0,1,0,0,25.0,10.0,4.0,100.0,183.58,209.88,3.6,1.78,32.71,14.37,7.29,15.62,229.17,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,69.96,7.4070561456752655,1.7071320182094083,15.51119119878604,0.1111111111111111,0,38,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633921,60.0,2.0,0,0,1,1,1,0,0,25.0,10.0,13.0,82.0,443.76,301.22,14.45,1.85,18.46,12.74,2.73,25.18,310.27,62.37,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,150.61,8.331678909403745,4.7812851565085035,6.108133148037853,0.3611111111111111,0,168,13,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
641057,45.0,1.0,1,1,1,1,1,0,0,25.0,10.0,9.0,81.0,141.44,134.47,2.66,0.42,23.64,9.56,5.36,7.47,63.89,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,134.47,5.514135971063705,1.9635343618513328,17.450358012844173,0.25,0,122,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
632269,45.0,2.0,1,1,1,1,1,0,0,25.0,10.0,8.0,100.0,246.69,360.99,18.02,2.75,43.97,8.01,6.82,9.32,214.87,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,35.0,0.38461538461538464,180.495,2.5746567584739912,4.978038067349926,12.14674438520401,0.2222222222222222,0,105,8,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
637162,25.0,1.0,1,1,1,1,1,0,0,25.0,10.0,9.0,100.0,139.83,222.26,10.22,1.12,32.14,14.2,9.78,6.08,167.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,35.0,0.38461538461538464,222.26,2.7232822717907372,4.577622502911404,14.395771745946432,0.25,0,108,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
982371,13.0,4.0,1,1,1,1,1,0,0,11.0,2.0,9.0,100.0,301.67,407.26,9.34,1.21,68.44,7.02,10.14,15.32,699.58,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,13.0,0.16666666666666666,101.815,3.752510654974771,2.287757801401068,16.763826973007397,0.6428571428571429,0,107,9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1095753,50.0,2.0,1,1,1,1,1,0,0,25.0,10.0,14.0,100.0,305.89,524.47,28.51,4.12,59.96,7.76,16.53,16.42,392.98,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,262.235,3.124821588292386,5.425618969684283,11.410737054446495,0.3888888888888889,0,165,14,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
660405,630.0,6.0,1,0,1,1,1,0,0,25.0,10.0,9.0,100.0,262.42,554.93,7.45,1.17,102.54,16.15,22.04,23.32,1216.19,4.7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,92.48833333333333,4.194772723184574,1.3400967747738026,18.444768226215533,0.25,0,104,9,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
715523,30.0,4.0,0,0,1,0,0,0,1,10.0,20.0,9.0,34.0,369.37,685.04,37.03,14.39,32.52,3.34,4.83,51.15,127.46,147.47,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,30.0,1.8181818181818181,171.26,7.4558334790974286,5.39764445221853,4.740248382018542,0.2903225806451613,0,117,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
632252,45.0,8.0,1,1,0,1,0,0,0,25.0,10.0,3.0,52.0,150.29,30.37,0.45,0.07,5.54,1.06,1.48,1.89,71.13,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,3.79625,6.02486452024227,1.4344915524386357,17.660184890022315,0.08333333333333333,0,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639891,45.0,5.0,0,0,1,1,1,0,0,25.0,10.0,14.0,100.0,704.87,877.28,41.52,15.44,59.47,35.45,14.22,73.71,1933.16,195.36,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,175.456,8.392539964476022,4.727421778931549,6.77118914241472,0.3888888888888889,0,168,14,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
646651,45.0,4.0,0,0,1,0,1,0,0,25.0,10.0,8.0,81.0,312.55,709.73,24.56,6.7,78.19,13.83,12.86,46.51,393.48,123.91,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,177.4325,6.543975912090386,3.4556019866897416,11.001364793944255,0.2222222222222222,0,106,8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
716330,45.0,1.0,0,0,1,1,1,0,0,25.0,10.0,6.0,68.0,450.95,478.53,8.16,1.85,82.08,58.89,18.83,31.21,1227.43,73.09,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,478.53,6.508456196692595,1.7016662148353598,17.11676016099097,0.16666666666666666,0,97,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
640318,25.0,2.0,0,0,0,1,1,0,0,25.0,10.0,8.0,88.0,590.1,417.83,6.4,0.93,53.99,6.52,5.34,38.75,1517.71,147.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,208.915,9.251963803929995,1.5280662798748896,12.890671632882079,0.2222222222222222,0,102,8,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
642085,45.0,4.0,1,1,1,1,1,0,0,25.0,10.0,7.0,100.0,127.7,360.42,4.52,0.72,75.57,9.1,12.66,9.38,268.77,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,90.105,2.5953184660505784,1.2506225444081676,20.90919152232859,0.19444444444444445,0,74,7,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
716437,45.0,3.0,1,0,1,0,0,0,0,25.0,10.0,9.0,40.0,209.51,188.75,7.28,1.6,24.49,15.25,6.64,8.99,263.83,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,62.916666666666664,4.737812911725955,3.8366271409749673,12.9064558629776,0.25,0,98,9,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
664090,45.0,4.0,0,0,1,0,1,0,0,25.0,10.0,17.0,82.0,447.82,642.89,29.78,7.36,27.1,16.12,7.02,67.08,1271.03,188.41,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,160.7225,10.417928528164747,4.625013589277672,4.208793427448788,0.4722222222222222,0,204,17,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
636602,30.0,8.0,1,1,1,1,1,0,0,25.0,10.0,10.0,86.0,124.5,251.7,6.49,1.3,42.38,5.97,8.51,8.73,666.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,31.4625,3.4546893549663635,2.5682627621685796,16.770874554808074,0.2777777777777778,0,116,10,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
716276,45.0,2.0,1,0,0,0,0,0,0,25.0,10.0,6.0,35.0,67.93,430.24,2.04,0.79,91.33,19.34,2.99,11.36,602.56,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,215.12,2.6342639829329375,0.4730544476393655,21.178462109266302,0.16666666666666666,0,47,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1044252,490.0,5.0,0,0,1,1,1,0,0,480.0,10.0,4.0,79.0,237.36,485.5,9.3,3.45,54.57,11.34,8.14,44.11,480.93,117.93,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,490.0,0.02079002079002079,97.1,9.066803699897225,1.9116135662898253,11.216855087358685,0.008146639511201629,0,51,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
